approvedSymbol	targetId	pathways	pathwayTerms	neuroFluxSubset	totalScoreNorm	neuroFluxTarget	geneticAD	maxPhase	isDrugTarget	UMAP 1	UMAP 2	cluster	clusterManual	clusterName3Words	clusterNameReactome	clusterNameGOBP	prioritised
MBTPS2	ENSG00000012174	R-HSA-8963899; R-HSA-382551	Plasma lipoprotein remodeling; Transport of small molecules	"APP.V717I, SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.46466559	1	0		0	-4.4754066	9.693462	-1		Noise			1
MFNG	ENSG00000100060	R-HSA-157118; R-HSA-162582	Signaling by NOTCH; Signal Transduction	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	0		0	-0.03461926	3.5901828	-1		Noise			1
MGAT4A	ENSG00000071073	R-HSA-8957275	Post-translational protein phosphorylation	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.208875847	1	0		0	-0.89207494	15.435426	-1		Noise			0
MMP3	ENSG00000149968	R-HSA-1474228; R-HSA-9006931; R-HSA-168256; R-HSA-1474244; R-HSA-162582	Degradation of the extracellular matrix; Signaling by Nuclear Receptors; Immune System; Extracellular matrix organization; Signal Transduction		0	0	1		0	-0.85562754	8.736248	-1		Noise			0
MS4A2	ENSG00000149534	R-HSA-168249; R-HSA-168256	Innate Immune System; Immune System	"SORL1.null, AD_MIX"	0.082165326	1	0		0	16.70884	-6.775679	-1		Noise			0
MTA1	ENSG00000182979	R-HSA-1266738; R-HSA-162582	Developmental Biology; Signal Transduction		0	0	1		0	23.820642	35.079082	-1		Noise			0
MYO18A	ENSG00000196535	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	"SORL1.null, AD_MIX"	0.082165326	1	0		0	3.8347573	5.4981394	-1		Noise			0
NCK2	ENSG00000071051	R-HSA-9675108; R-HSA-9006934; R-HSA-2682334; R-HSA-422475; R-HSA-4420097; R-HSA-194138; R-HSA-9012999; R-HSA-1266738; R-HSA-162582; R-HSA-1500931	Nervous system development; Signaling by Receptor Tyrosine Kinases; EPH-Ephrin signaling; Axon guidance; VEGFA-VEGFR2 Pathway; Signaling by VEGF; RHO GTPase cycle; Developmental Biology; Signal Transduction; Cell-Cell communication		0	0	1		0	1.1874563	7.703946	-1		Noise			0
NCKIPSD	ENSG00000213672	R-HSA-168249; R-HSA-9824443; R-HSA-9658195; R-HSA-168256; R-HSA-162582	Innate Immune System; Parasitic Infection Pathways; Leishmania infection; Immune System; Signal Transduction		0	0	1		0	-0.58590543	11.71406	-1		Noise			0
NECTIN2	ENSG00000130202	R-HSA-198933; R-HSA-1280218; R-HSA-421270; R-HSA-168256; R-HSA-1500931	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell; Adaptive Immune System; Cell-cell junction organization; Immune System; Cell-Cell communication		0	0	1		0	1.5393101	11.501942	-1		Noise			0
NHLRC2	ENSG00000196865	R-HSA-76002	"Platelet activation, signaling and aggregation"	"SORL1.null, AD_MIX"	0.082165326	1	0		0	17.377745	17.297058	-1		Noise			0
NOS3	ENSG00000164867	R-HSA-9006934; R-HSA-168249; R-HSA-9006931; R-HSA-4420097; R-HSA-194138; R-HSA-168256; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; Innate Immune System; Signaling by Nuclear Receptors; VEGFA-VEGFR2 Pathway; Signaling by VEGF; Immune System; Signal Transduction		0	0	1		0	-2.0214832	9.525417	-1		Noise			0
NOTCH2NLA	ENSG00000264343	R-HSA-2979096; R-HSA-157118; R-HSA-1980145; R-HSA-162582	NOTCH2 Activation and Transmission of Signal to the Nucleus; Signaling by NOTCH; Signaling by NOTCH2; Signal Transduction	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.139353661	1	0		0	0.23863983	4.6107254	-1		Noise			1
NOTCH4	ENSG00000204301	R-HSA-9013694; R-HSA-157118; R-HSA-162582	Signaling by NOTCH4; Signaling by NOTCH; Signal Transduction	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	0.27957946	4.2587776	-1		Noise			0
NOX4	ENSG00000086991	R-HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers		0	0	1		0	3.8402002	4.987417	-1		Noise			0
NPHS2	ENSG00000116218	R-HSA-1500931	Cell-Cell communication	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.383194279	1	0		0	5.4380217	8.808793	-1		Noise			0
NR1H3	ENSG00000025434	R-HSA-9006931; R-HSA-9024446; R-HSA-9029569; R-HSA-162582; R-HSA-382551	Signaling by Nuclear Receptors; NR1H2 and NR1H3-mediated signaling; NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux; Signal Transduction; Transport of small molecules		0	0	1		0	-3.3178668	5.8351874	-1		Noise			0
NRIP1	ENSG00000180530	R-HSA-9024446; R-HSA-9006931; R-HSA-162582	NR1H2 and NR1H3-mediated signaling; Signaling by Nuclear Receptors; Signal Transduction	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.221911257	1	0		0	-7.9042296	12.853909	-1		Noise			0
PDHB	ENSG00000168291	R-HSA-9837999; R-HSA-9006931; R-HSA-162582	Mitochondrial protein degradation; Signaling by Nuclear Receptors; Signal Transduction	"APP.V717I, AD_MIX"	0.082165326	1	0		0	-2.329517	5.78193	-1		Noise			0
PIK3CG	ENSG00000105851	R-HSA-76002; R-HSA-162582	"Platelet activation, signaling and aggregation; Signal Transduction"		0	0	1		0	-11.1846695	19.180008	-1		Noise			0
PLD3	ENSG00000105223	R-HSA-168249; R-HSA-168256	Innate Immune System; Immune System		0	0	1		0	16.993708	-6.490568	-1		Noise			0
PLEC	ENSG00000178209	R-HSA-1500931; R-HSA-1474244	Cell-Cell communication; Extracellular matrix organization		0	0	1		0	-0.22118518	7.8325934	-1		Noise			0
POLR2D	ENSG00000144231	R-HSA-5663202; R-HSA-9006934; R-HSA-162906; R-HSA-9006931; R-HSA-1266738; R-HSA-162582; R-HSA-1640170	Diseases of signal transduction by growth factor receptors and second messengers; Signaling by Receptor Tyrosine Kinases; HIV Infection; Signaling by Nuclear Receptors; Developmental Biology; Signal Transduction; Cell Cycle	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	0.47217044	7.694423	-1		Noise			0
POLR2I	ENSG00000105258	R-HSA-9006934; R-HSA-5663202; R-HSA-9006931; R-HSA-162906; R-HSA-1266738; R-HSA-1640170; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; Diseases of signal transduction by growth factor receptors and second messengers; Signaling by Nuclear Receptors; HIV Infection; Developmental Biology; Cell Cycle; Signal Transduction	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	0.48356575	7.3429623	-1		Noise			0
POLR3G	ENSG00000113356	R-HSA-168249; R-HSA-168256	Innate Immune System; Immune System	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.209418989	1	0		0	16.545471	-6.9384522	-1		Noise			0
PPP3CB	ENSG00000107758	R-HSA-422475; R-HSA-168249; R-HSA-9675108; R-HSA-1280218; R-HSA-168256; R-HSA-1266738; R-HSA-162582	Axon guidance; Innate Immune System; Nervous system development; Adaptive Immune System; Immune System; Developmental Biology; Signal Transduction	"SORL1.null, AD_MIX"	0.088683031	1	0		0	2.884103	9.979317	-1		Noise			0
PRKCQ	ENSG00000065675	R-HSA-422475; R-HSA-168249; R-HSA-9675108; R-HSA-1280218; R-HSA-76002; R-HSA-168256; R-HSA-1266738; R-HSA-162582	"Axon guidance; Innate Immune System; Nervous system development; Adaptive Immune System; Platelet activation, signaling and aggregation; Immune System; Developmental Biology; Signal Transduction"		0	0	1		0	2.6693766	9.769421	-1		Noise			0
PTK2B	ENSG00000120899	R-HSA-9006934; R-HSA-9012999; R-HSA-4420097; R-HSA-194138; R-HSA-168256; R-HSA-162582; R-HSA-1500931	Signaling by Receptor Tyrosine Kinases; RHO GTPase cycle; VEGFA-VEGFR2 Pathway; Signaling by VEGF; Immune System; Signal Transduction; Cell-Cell communication		0	0	1		0	-1.6757971	8.050554	-1		Noise			0
RAB1A	ENSG00000138069	R-HSA-69278; R-HSA-199991; R-HSA-5653656; R-HSA-1640170	"Cell Cycle, Mitotic; Membrane Trafficking; Vesicle-mediated transport; Cell Cycle"		0	0	1		0	-6.70943	6.613782	-1		Noise			0
RAB5B	ENSG00000111540	R-HSA-168249; R-HSA-6798695; R-HSA-199991; R-HSA-168256; R-HSA-5653656	Innate Immune System; Neutrophil degranulation; Membrane Trafficking; Immune System; Vesicle-mediated transport		0	0	1		0	1.1227843	13.936669	-1		Noise			0
RACK1	ENSG00000204628	R-HSA-73887; R-HSA-162582	Death Receptor Signaling; Signal Transduction	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.40676061	1	0		0	17.844051	23.629671	-1		Noise			0
RAD51	ENSG00000051180	R-HSA-1640170	Cell Cycle	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	9.35306	17.790213	-1		Noise			0
RAD9B	ENSG00000151164	R-HSA-69620; R-HSA-1640170	Cell Cycle Checkpoints; Cell Cycle	"APP.V717I, AD_MONO.MIX"	0.109329974	1	0		0	-13.972703	11.802058	-1		Noise			0
RAN	ENSG00000132341	R-HSA-162906; R-HSA-69278; R-HSA-1640170	"HIV Infection; Cell Cycle, Mitotic; Cell Cycle"	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.195840437	1	0		0	-10.593611	7.7658396	-1		Noise			0
RASA1	ENSG00000145715	R-HSA-9675108; R-HSA-9006934; R-HSA-2682334; R-HSA-422475; R-HSA-4420097; R-HSA-194138; R-HSA-1266738; R-HSA-162582	Nervous system development; Signaling by Receptor Tyrosine Kinases; EPH-Ephrin signaling; Axon guidance; VEGFA-VEGFR2 Pathway; Signaling by VEGF; Developmental Biology; Signal Transduction		0	0	1		0	0.9667174	7.4987683	-1		Noise			0
RCN1	ENSG00000049449	R-HSA-8957275	Post-translational protein phosphorylation	"SORL1.null, AD_IND"	0.050693261	1	0		0	-0.4518065	15.329435	-1		Noise			0
RET	ENSG00000165731	R-HSA-422475; R-HSA-9675108; R-HSA-1266738; R-HSA-162582	Axon guidance; Nervous system development; Developmental Biology; Signal Transduction		0	0	1		0	2.6063402	7.3164306	-1		Noise			0
RHOC	ENSG00000155366	R-HSA-422475; R-HSA-9675108; R-HSA-9012999; R-HSA-1266738; R-HSA-162582	Axon guidance; Nervous system development; RHO GTPase cycle; Developmental Biology; Signal Transduction	"SORL1.null, AD_MIX"	0.082165326	1	0		0	3.0801587	7.4052076	-1		Noise			0
RPLP0	ENSG00000089157	R-HSA-9675108; R-HSA-422475; R-HSA-1266738; R-HSA-168256	Nervous system development; Axon guidance; Developmental Biology; Immune System	"PSEN1.Intron4, AD_MIX"	0.082165326	1	0		0	3.1136847	9.840872	-1		Noise			0
RPS6	ENSG00000137154	R-HSA-9675108; R-HSA-422475; R-HSA-5663202; R-HSA-1266738; R-HSA-162582	Nervous system development; Axon guidance; Diseases of signal transduction by growth factor receptors and second messengers; Developmental Biology; Signal Transduction	"SORL1.null, AD_MIX"	0.125616693	1	0		0	2.8484871	7.871326	-1		Noise			0
RTN4	ENSG00000115310	R-HSA-193704; R-HSA-73887; R-HSA-162582	p75 NTR receptor-mediated signalling; Death Receptor Signaling; Signal Transduction	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.295959626	1	0		0	16.981464	22.768127	-1		Noise			0
SCARB1	ENSG00000073060	R-HSA-5653656; R-HSA-382551	Vesicle-mediated transport; Transport of small molecules		0	0	1		0	-5.16769	7.578081	-1		Noise			0
SDK1	ENSG00000146555	R-HSA-421270; R-HSA-1500931	Cell-cell junction organization; Cell-Cell communication		0	0	1		0	4.223398	8.900008	-1		Noise			0
SERPINA3	ENSG00000196136	R-HSA-6798695; R-HSA-168249; R-HSA-76002; R-HSA-168256	"Neutrophil degranulation; Innate Immune System; Platelet activation, signaling and aggregation; Immune System"	"PSEN1.Intron4, AD_MIX"	0.150601228	1	0		0	1.9909203	13.722604	-1		Noise			1
SH2B3	ENSG00000111252	R-HSA-9006934; R-HSA-168256; R-HSA-162582	Signaling by Receptor Tyrosine Kinases; Immune System; Signal Transduction		0	0	1		0	-2.675749	10.38166	-1		Noise			0
SHARPIN	ENSG00000179526	R-HSA-73887; R-HSA-162582	Death Receptor Signaling; Signal Transduction		0	0	1		0	17.622307	23.40934	-1		Noise			0
SIAH1	ENSG00000196470	R-HSA-977225; R-HSA-422475; R-HSA-9675108; R-HSA-1280218; R-HSA-1266738; R-HSA-168256	Amyloid fiber formation; Axon guidance; Nervous system development; Adaptive Immune System; Developmental Biology; Immune System		0	0	1		0	3.5358157	10.355501	-1		Noise			0
SMPD2	ENSG00000135587	R-HSA-73887; R-HSA-193704; R-HSA-162582	Death Receptor Signaling; p75 NTR receptor-mediated signalling; Signal Transduction		0	0	1		0	17.419994	23.207289	-1		Noise			0
SOD1	ENSG00000142168	R-HSA-76002; R-HSA-168256	"Platelet activation, signaling and aggregation; Immune System"	"APP.V717I, PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.67302847	1	0		0	1.1422905	13.088674	-1		Noise			1
SPPL2A	ENSG00000138600	R-HSA-73887; R-HSA-162582	Death Receptor Signaling; Signal Transduction		0	0	1		0	17.501633	23.288822	-1		Noise			1
ST3GAL3	ENSG00000126091	R-HSA-157118; R-HSA-162582	Signaling by NOTCH; Signal Transduction		0	0	1		0	0.46653885	3.4277883	-1		Noise			1
ST3GAL6	ENSG00000064225	R-HSA-157118; R-HSA-162582	Signaling by NOTCH; Signal Transduction	"SORL1.null, AD_MONO.MIX"	0.157669619	1	0		0	0.279988	3.3504715	-1		Noise			1
STAG3	ENSG00000066923	R-HSA-1640170	Cell Cycle		0	0	1		0	9.033685	17.469313	-1		Noise			0
SUGT1	ENSG00000165416	R-HSA-168249; R-HSA-9824443; R-HSA-9658195; R-HSA-168256	Innate Immune System; Parasitic Infection Pathways; Leishmania infection; Immune System		0	0	1		0	-0.8210035	12.447201	-1		Noise			0
SYCP1	ENSG00000198765	R-HSA-1640170	Cell Cycle	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.311167605	1	0		0	9.198367	17.633556	-1		Noise			0
SYCP3	ENSG00000139351	R-HSA-1640170	Cell Cycle	"SORL1.null, AD_MONO.MIX"	0.089233717	1	0		0	8.881608	17.316252	-1		Noise			0
SYNE2	ENSG00000054654	R-HSA-1640170	Cell Cycle		0	0	1		0	9.420981	17.856352	-1		Noise			0
TBP	ENSG00000112592	R-HSA-162906; R-HSA-9006931; R-HSA-162582	HIV Infection; Signaling by Nuclear Receptors; Signal Transduction	"APP.V717I, AD_MIX"	0.095200736	1	0		0	-3.1081629	5.0139117	-1		Noise			1
TCF7L2	ENSG00000148737	R-HSA-5663202; R-HSA-1266738; R-HSA-162582	Diseases of signal transduction by growth factor receptors and second messengers; Developmental Biology; Signal Transduction		0	0	1		0	2.278242	7.087524	-1		Noise			0
TGIF1	ENSG00000177426	R-HSA-9006936; R-HSA-162582	Signaling by TGFB family members; Signal Transduction	"SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.344842413	1	0		0	-8.611758	12.418907	-1		Noise			0
TIAM2	ENSG00000146426	R-HSA-193704; R-HSA-73887; R-HSA-204998; R-HSA-9012999; R-HSA-162582	"p75 NTR receptor-mediated signalling; Death Receptor Signaling; Cell death signalling via NRAGE, NRIF and NADE; RHO GTPase cycle; Signal Transduction"	"PSEN1.Intron4, SORL1.null, AD_IND, AD_MONO.MIX, AD_MIX"	0.357123459	1	0		0	-2.39954	5.637019	-1		Noise			0
TREM1	ENSG00000124731	R-HSA-198933; R-HSA-168249; R-HSA-1280218; R-HSA-2172127; R-HSA-168256	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell; Innate Immune System; Adaptive Immune System; DAP12 interactions; Immune System		0	0	1		0	5.5159063	-6.895166	-1		Noise			0
TREM2	ENSG00000095970	R-HSA-168249; R-HSA-9675108; R-HSA-422475; R-HSA-198933; R-HSA-1280218; R-HSA-2172127; R-HSA-1266738; R-HSA-168256	Innate Immune System; Nervous system development; Axon guidance; Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell; Adaptive Immune System; DAP12 interactions; Developmental Biology; Immune System		0	0	1		0	3.0428836	11.029113	-1		Noise			0
TRPC5	ENSG00000072315	R-HSA-422475; R-HSA-9675108; R-HSA-1266738; R-HSA-382551	Axon guidance; Nervous system development; Developmental Biology; Transport of small molecules	"PSEN1.Intron4, AD_IND, AD_MONO.MIX, AD_MIX"	0.344842413	1	0		0	3.1233397	8.876918	-1		Noise			1
TSG101	ENSG00000074319	R-HSA-162906; R-HSA-199991; R-HSA-5653656	HIV Infection; Membrane Trafficking; Vesicle-mediated transport	"PSEN1.Intron4, AD_MIX"	0.082165326	1	0		0	-1.8284869	2.4693835	-1		Noise			0
TSPAN14	ENSG00000108219	R-HSA-6798695; R-HSA-977225; R-HSA-168249; R-HSA-168256	Neutrophil degranulation; Amyloid fiber formation; Innate Immune System; Immune System		0	0	1		0	2.626627	14.190903	-1		Noise			0
TXN	ENSG00000136810	R-HSA-168249; R-HSA-9658195; R-HSA-9824443; R-HSA-168256	Innate Immune System; Leishmania infection; Parasitic Infection Pathways; Immune System	"APP.V717I, AD_IND, AD_MONO.MIX, AD_MIX"	0.530928924	1	0		0	-0.76609147	12.484845	-1		Noise			1
TYROBP	ENSG00000011600	R-HSA-9675108; R-HSA-6798695; R-HSA-168249; R-HSA-422475; R-HSA-198933; R-HSA-1280218; R-HSA-2172127; R-HSA-168256; R-HSA-1266738; R-HSA-1500931	Nervous system development; Neutrophil degranulation; Innate Immune System; Axon guidance; Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell; Adaptive Immune System; DAP12 interactions; Immune System; Developmental Biology; Cell-Cell communication		0	0	1		0	2.663977	10.726805	-1		Noise			0
USP2	ENSG00000036672	R-HSA-73887; R-HSA-162582	Death Receptor Signaling; Signal Transduction	"SORL1.null, AD_MIX"	0.082165326	1	0		0	17.325457	23.111294	-1		Noise			0
VEGFB	ENSG00000173511	R-HSA-9006934; R-HSA-76002; R-HSA-194138; R-HSA-162582	"Signaling by Receptor Tyrosine Kinases; Platelet activation, signaling and aggregation; Signaling by VEGF; Signal Transduction"	"APP.V717I, AD_MONO.MIX"	0.120735958	1	0		0	24.0002	16.724834	-1		Noise			0
VEGFC	ENSG00000150630	R-HSA-9006934; R-HSA-76002; R-HSA-194138; R-HSA-162582	"Signaling by Receptor Tyrosine Kinases; Platelet activation, signaling and aggregation; Signaling by VEGF; Signal Transduction"	"APP.V717I, AD_MIX"	0.104977294	1	0		0	24.265387	16.511778	-1		Noise			0
VPS37C	ENSG00000167987	R-HSA-199991; R-HSA-162906; R-HSA-5653656	Membrane Trafficking; HIV Infection; Vesicle-mediated transport	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.230058388	1	0		0	-2.3443406	2.3465998	-1		Noise			1
WASL	ENSG00000106299	R-HSA-9675108; R-HSA-422475; R-HSA-2682334; R-HSA-168249; R-HSA-9012999; R-HSA-199991; R-HSA-9824443; R-HSA-9658195; R-HSA-5653656; R-HSA-168256; R-HSA-1266738; R-HSA-162582; R-HSA-1500931	Nervous system development; Axon guidance; EPH-Ephrin signaling; Innate Immune System; RHO GTPase cycle; Membrane Trafficking; Parasitic Infection Pathways; Leishmania infection; Vesicle-mediated transport; Immune System; Developmental Biology; Signal Transduction; Cell-Cell communication	"APP.V717I, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	3.3892827	8.933355	-1		Noise			1
WWP2	ENSG00000198373	R-HSA-9012852; R-HSA-157118; R-HSA-9013507; R-HSA-9012999; R-HSA-162582	Signaling by NOTCH3; Signaling by NOTCH; NOTCH3 Activation and Transmission of Signal to the Nucleus; RHO GTPase cycle; Signal Transduction		0	0	1		0	-0.068093546	5.182655	-1		Noise			0
ABCA6	ENSG00000154262	R-HSA-382551	Transport of small molecules	"APP.V717I, AD_IND, AD_MONO.MIX, AD_MIX"	0.569650428	1	0		0	9.013301	-0.19707476	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	1
ABCA7	ENSG00000064687	R-HSA-382551	Transport of small molecules		0	0	1		0	10.059547	-0.62471086	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
ABCC11	ENSG00000121270	R-HSA-382551	Transport of small molecules		0	0	1		0	9.30411	-0.95872664	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
ABCC9	ENSG00000069431	R-HSA-382551	Transport of small molecules	"PSEN1.Intron4, AD_MIX"	0.140824671	1	0		0	9.775046	-0.99071413	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
ABCD2	ENSG00000173208	R-HSA-382551	Transport of small molecules		0	0	1		0	10.218038	0.39642915	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
ANO3	ENSG00000134343	R-HSA-382551	Transport of small molecules	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.195840437	1	0		0	9.151099	-0.74861133	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
ANO5	ENSG00000171714	R-HSA-382551	Transport of small molecules		0	0	1		0	10.394269	-0.79268515	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
APOBR	ENSG00000184730	R-HSA-382551	Transport of small molecules		0	0	1		0	9.346467	-0.7451752	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
ATP1A3	ENSG00000105409	R-HSA-382551	Transport of small molecules		0	0	1		0	9.17682	-0.76212436	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
ATP1A4	ENSG00000132681	R-HSA-382551	Transport of small molecules	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.175201038	1	0		0	10.069411	-0.90854573	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
BEST4	ENSG00000142959	R-HSA-382551	Transport of small molecules	"SORL1.null, AD_MIX"	0.082165326	1	0		0	9.834388	0.3011651	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
CES3	ENSG00000172828	R-HSA-382551	Transport of small molecules	"PSEN1.Intron4, AD_MONO.MIX, AD_MIX"	0.209418989	1	0		0	9.023312	-0.08979268	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
CTNS	ENSG00000040531	R-HSA-382551	Transport of small molecules	"SORL1.null, AD_MONO.MIX, AD_MIX"	0.195840437	1	0		0	10.475124	-0.43076396	0		Transport / Small / Molecules	Transport of small molecules	transmembrane transport	0
